YEAR,DOY,T2M,T2M_MIN,T2M_MAX,T2MDEW,PRECTOTCORR,RH2M,GWETPROF,GWETROOT,GWETTOP
2019,49,-4.87,-13.8,4.3,-13.06,0.0,55.12,0.52,0.52,0.5
2019,50,-4.49,-6.66,-1.06,-10.02,0.0,65.88,0.52,0.52,0.5
2019,51,-3.41,-9.47,4.24,-10.96,0.0,58.94,0.52,0.52,0.5
2019,52,-2.32,-10.03,5.91,-10.26,0.0,56.0,0.52,0.52,0.5
2019,53,-0.12,-7.17,8.07,-8.06,0.0,57.69,0.52,0.52,0.5
2019,54,0.8,-6.6,9.12,-7.53,0.0,57.12,0.52,0.52,0.49
2019,55,-0.49,-3.67,4.12,-11.33,0.0,43.88,0.52,0.52,0.49
2019,56,-2.34,-8.74,4.73,-11.17,0.0,51.5,0.52,0.52,0.49
2019,57,-3.28,-9.85,3.28,-12.35,0.0,51.69,0.52,0.52,0.49
2019,58,-1.1,-6.38,6.23,-8.26,0.0,60.69,0.52,0.52,0.49
2019,59,0.53,-5.34,7.48,-9.63,0.0,49.75,0.52,0.52,0.49
2019,60,0.41,-5.77,7.76,-8.35,0.0,53.25,0.52,0.52,0.49
2019,61,2.0,-2.83,11.58,-7.74,0.0,50.94,0.52,0.52,0.49
2019,62,1.15,-3.1,8.9,-6.36,0.0,59.81,0.52,0.52,0.49
2019,63,2.43,-2.39,9.56,-6.99,0.0,52.44,0.52,0.52,0.49
2019,64,1.15,-3.83,6.66,-5.96,0.0,59.25,0.52,0.51,0.49
2019,65,-1.2,-5.24,4.44,-10.52,0.0,50.44,0.51,0.51,0.48
2019,66,1.0,-4.26,9.37,-9.97,0.0,45.94,0.51,0.51,0.48
2019,67,4.01,-2.92,13.54,-7.41,0.0,47.56,0.51,0.51,0.48
2019,68,0.62,-3.45,5.76,-11.11,0.0,43.19,0.51,0.51,0.48
2019,69,0.48,-4.28,6.49,-10.42,0.0,45.0,0.51,0.51,0.48
2019,70,0.51,-4.89,7.68,-11.24,0.0,42.94,0.51,0.51,0.48
2019,71,-3.63,-6.35,-0.14,-16.38,0.06,34.56,0.51,0.51,0.48
2019,72,-1.41,-6.1,3.84,-13.39,0.02,39.19,0.51,0.51,0.48
2019,73,-0.16,-3.03,3.26,-7.85,0.05,56.69,0.51,0.51,0.48
2019,74,-0.75,-5.58,4.23,-11.06,0.0,46.38,0.51,0.51,0.48
2019,75,0.38,-2.1,3.57,-7.6,0.03,54.69,0.51,0.5,0.48
2019,76,3.4,-3.47,12.42,-6.15,0.0,52.88,0.51,0.5,0.48
2019,77,7.37,-1.18,18.37,-4.88,0.0,47.0,0.5,0.5,0.48
2019,78,6.73,-2.26,18.16,-2.89,0.0,56.12,0.5,0.5,0.48
2019,79,-1.41,-3.53,2.23,-7.02,4.66,65.38,0.5,0.5,0.48
2019,80,-1.85,-3.81,1.88,-10.06,1.92,53.88,0.5,0.5,0.48
2019,81,-1.51,-6.52,3.28,-9.91,0.01,53.19,0.5,0.5,0.51
2019,82,-1.1,-6.27,5.3,-11.0,0.0,47.88,0.51,0.51,0.5
2019,83,2.62,-2.69,10.78,-7.76,0.0,48.5,0.51,0.51,0.5
2019,84,1.04,-4.8,7.23,-12.99,0.0,37.12,0.51,0.51,0.48
2019,85,-0.35,-5.6,5.51,-13.05,0.0,38.5,0.51,0.51,0.48
2019,86,0.12,-3.78,4.83,-12.24,0.01,40.25,0.5,0.5,0.48
2019,87,-0.22,-4.94,4.64,-12.64,0.0,38.19,0.5,0.5,0.48
2019,88,0.18,-4.05,5.67,-9.75,0.06,48.62,0.5,0.5,0.48
2019,89,-0.76,-3.75,3.35,-9.4,0.14,53.44,0.5,0.5,0.48
2019,90,0.3,-4.42,5.62,-10.59,0.0,45.19,0.5,0.5,0.48
2019,91,1.37,-4.48,7.83,-9.52,0.0,47.38,0.5,0.5,0.48
2019,92,2.2,-4.1,8.69,-9.92,0.0,43.5,0.5,0.5,0.48
2019,93,6.18,-2.67,17.48,-8.38,0.0,38.81,0.5,0.5,0.47
2019,94,4.65,-1.2,12.41,-6.99,0.03,44.62,0.5,0.49,0.47
2019,95,3.74,-1.52,9.71,-6.26,0.01,51.19,0.5,0.49,0.47
2019,96,3.4,-1.13,8.78,-8.32,0.03,43.19,0.5,0.49,0.47
2019,97,3.15,-3.13,9.59,-8.12,0.02,45.12,0.49,0.49,0.47
2019,98,4.06,-3.1,11.18,-5.88,0.0,51.88,0.49,0.49,0.47
2019,99,5.13,-2.63,12.83,-6.75,0.0,46.25,0.49,0.49,0.46
2019,100,8.28,1.15,15.06,-7.13,0.0,36.44,0.49,0.49,0.46
2019,101,8.1,-0.06,16.11,-6.41,0.0,38.75,0.49,0.48,0.46
2019,102,10.65,-0.54,20.81,-6.23,0.0,33.94,0.49,0.48,0.45
2019,103,7.44,0.58,13.46,-11.2,0.03,27.5,0.49,0.48,0.45
2019,104,6.05,-1.85,14.15,-8.06,0.0,38.88,0.48,0.48,0.45
2019,105,11.62,-0.91,23.48,-4.65,0.0,37.12,0.48,0.48,0.45
2019,106,17.07,5.98,28.08,-3.5,0.0,28.88,0.48,0.48,0.44
2019,107,11.3,1.8,24.15,1.91,2.19,54.06,0.48,0.48,0.47
2019,108,6.19,-0.04,13.71,-8.78,0.0,36.0,0.48,0.48,0.46
2019,109,7.05,-3.3,16.31,-9.31,0.0,33.69,0.48,0.48,0.45
2019,110,8.75,1.87,16.43,-9.12,0.0,30.88,0.48,0.48,0.44
2019,111,9.76,1.23,17.97,-9.41,0.0,27.0,0.48,0.48,0.43
2019,112,11.05,1.09,22.81,0.04,0.02,51.5,0.48,0.48,0.43
2019,113,13.21,7.67,20.79,-4.06,0.0,33.81,0.48,0.48,0.42
2019,114,8.6,3.33,15.85,-9.02,0.03,28.75,0.48,0.47,0.41
2019,115,7.58,-0.13,15.08,-6.22,0.03,40.31,0.48,0.47,0.41
2019,116,9.51,-0.27,17.54,-7.42,0.0,33.06,0.48,0.47,0.41
2019,117,13.91,3.34,23.38,-7.13,0.0,27.0,0.48,0.47,0.39
2019,118,14.76,8.2,23.08,1.62,0.0,43.81,0.48,0.47,0.38
2019,119,13.05,5.16,21.98,4.07,0.01,58.31,0.48,0.47,0.38
2019,120,12.61,5.76,22.34,-0.5,0.01,50.94,0.48,0.47,0.38
2019,121,12.63,4.05,20.74,-4.92,0.0,31.75,0.47,0.47,0.37
2019,122,14.59,6.01,23.26,-3.25,0.0,32.69,0.47,0.46,0.35
2019,123,18.0,5.79,28.38,-0.51,0.0,32.75,0.47,0.46,0.34
2019,124,17.91,5.63,28.34,2.68,3.74,40.38,0.47,0.46,0.34
2019,125,8.52,3.9,14.37,-5.13,0.62,43.19,0.48,0.47,0.46
2019,126,12.92,3.35,20.46,-3.81,0.0,34.25,0.48,0.47,0.42
2019,127,16.8,5.2,26.37,-1.74,0.0,31.88,0.47,0.47,0.4
2019,128,16.71,9.8,24.33,-2.64,0.0,30.44,0.47,0.47,0.37
2019,129,18.02,7.8,27.49,-0.25,0.0,31.62,0.47,0.46,0.35
2019,130,22.93,11.41,33.2,-0.73,0.01,25.25,0.47,0.46,0.33
2019,131,22.8,14.77,31.15,4.48,0.01,32.5,0.47,0.46,0.31
2019,132,21.18,13.5,26.76,7.26,2.28,42.25,0.47,0.46,0.33
2019,133,12.5,7.58,18.45,0.46,1.86,46.25,0.47,0.47,0.42
2019,134,14.79,5.97,22.3,0.4,0.39,41.81,0.47,0.47,0.41
2019,135,17.87,7.79,30.44,4.58,4.59,46.75,0.47,0.47,0.42
2019,136,17.68,9.76,26.04,-2.67,0.0,27.81,0.48,0.47,0.46
2019,137,20.16,10.87,29.07,2.48,0.01,36.12,0.47,0.47,0.41
2019,138,13.94,10.38,18.51,4.19,1.81,53.94,0.47,0.47,0.42
2019,139,8.07,5.54,10.4,5.98,35.78,86.69,0.49,0.51,0.7
2019,140,10.58,4.45,15.68,3.88,7.0,65.81,0.52,0.55,0.6
2019,141,14.78,8.76,20.8,2.94,0.27,47.62,0.52,0.54,0.51
2019,142,17.57,6.16,26.79,2.44,0.0,42.38,0.52,0.53,0.48
2019,143,20.34,7.83,30.98,5.33,0.0,42.69,0.52,0.52,0.47
2019,144,26.32,12.04,40.06,6.8,0.0,36.12,0.51,0.52,0.45
2019,145,23.17,14.59,31.76,9.92,0.89,46.19,0.51,0.51,0.45
2019,146,11.89,9.03,14.04,9.19,34.21,83.75,0.53,0.55,0.71
2019,147,15.55,9.0,22.64,3.51,0.11,51.31,0.55,0.56,0.55
2019,148,15.34,7.52,21.72,-0.38,0.03,36.81,0.54,0.55,0.51
2019,149,19.32,9.35,29.4,3.56,0.0,38.5,0.54,0.55,0.49
2019,150,15.37,9.65,22.37,4.54,2.55,51.69,0.54,0.54,0.52
2019,151,16.07,8.28,24.05,4.88,0.57,52.0,0.54,0.54,0.51
2019,152,19.54,7.86,28.11,4.05,0.01,40.69,0.53,0.53,0.48
2019,153,18.11,9.96,25.64,7.52,0.02,54.38,0.53,0.53,0.48
2019,154,18.46,11.25,25.6,8.83,1.86,57.69,0.53,0.53,0.5
2019,155,20.85,12.29,28.07,8.21,0.76,48.12,0.53,0.53,0.48
2019,156,20.8,14.25,27.78,6.8,2.55,48.31,0.52,0.52,0.5
2019,157,22.91,12.26,32.55,8.46,3.23,44.81,0.52,0.52,0.49
2019,158,21.83,14.76,29.76,13.99,6.66,64.81,0.53,0.53,0.55
2019,159,20.81,12.5,28.18,9.71,0.88,53.81,0.53,0.53,0.52
2019,160,18.33,15.17,22.05,14.57,2.64,79.81,0.53,0.53,0.52
2019,161,19.62,14.26,23.71,14.08,2.21,72.38,0.53,0.53,0.52
2019,162,23.63,13.84,32.28,12.9,4.7,57.0,0.53,0.53,0.53
2019,163,24.48,16.73,33.3,16.19,3.72,65.56,0.53,0.53,0.52
2019,164,23.05,16.28,29.75,10.83,1.49,52.94,0.53,0.54,0.52
2019,165,17.83,13.03,22.08,9.73,3.89,60.44,0.53,0.54,0.53
2019,166,16.17,10.35,23.26,7.56,0.06,59.81,0.53,0.53,0.5
2019,167,18.18,8.57,25.76,5.22,0.0,47.88,0.53,0.53,0.48
2019,168,20.51,10.59,28.92,5.43,0.0,41.94,0.52,0.52,0.47
2019,169,22.23,12.73,29.56,10.49,0.0,50.75,0.52,0.52,0.47
2019,170,27.01,16.94,35.85,11.51,0.0,43.06,0.52,0.52,0.45
2019,171,21.36,15.94,28.76,9.73,0.42,50.19,0.52,0.52,0.46
2019,172,22.32,13.73,29.58,10.63,0.0,51.56,0.52,0.51,0.46
2019,173,23.05,16.21,30.19,12.16,2.09,52.94,0.52,0.51,0.48
2019,174,25.76,15.77,34.05,11.93,0.0,46.31,0.51,0.51,0.45
2019,175,28.24,18.15,37.4,13.25,0.0,43.94,0.51,0.5,0.44
2019,176,25.64,21.08,31.78,17.71,2.61,62.81,0.51,0.5,0.48
2019,177,25.88,20.84,31.21,17.86,8.38,62.81,0.51,0.51,0.54
2019,178,24.26,17.46,31.49,14.99,0.71,59.31,0.52,0.52,0.49
2019,179,15.89,12.37,19.7,13.03,33.55,83.69,0.53,0.55,0.68
2019,180,16.94,11.58,22.73,12.07,0.66,75.0,0.55,0.56,0.55
2019,181,17.39,13.19,21.68,13.12,1.91,76.94,0.55,0.55,0.55
2019,182,21.05,14.06,26.67,14.31,0.23,68.31,0.55,0.55,0.52
2019,183,22.59,16.07,28.71,14.68,2.68,63.12,0.54,0.55,0.52
2019,184,23.15,17.08,30.57,14.44,1.35,63.19,0.54,0.55,0.52
2019,185,25.98,15.8,35.79,14.55,4.24,54.81,0.54,0.54,0.5
2019,186,21.53,17.87,25.74,18.4,29.38,83.31,0.55,0.56,0.69
2019,187,19.76,16.21,24.05,16.42,6.39,82.0,0.58,0.6,0.66
2019,188,22.11,15.48,27.84,15.48,0.0,68.0,0.57,0.59,0.57
2019,189,25.38,16.88,32.73,17.11,0.01,64.12,0.57,0.58,0.54
2019,190,26.47,20.06,31.96,18.8,0.09,65.94,0.56,0.57,0.53
2019,191,26.5,22.51,30.93,20.53,12.57,71.5,0.56,0.57,0.59
2019,192,23.29,20.25,26.61,19.93,10.72,82.44,0.58,0.59,0.66
2019,193,22.85,19.3,26.81,18.87,4.62,79.5,0.59,0.6,0.64
2019,194,21.32,18.25,24.3,18.34,3.36,83.81,0.59,0.6,0.61
2019,195,22.41,17.08,27.55,18.06,1.25,78.19,0.59,0.59,0.59
2019,196,24.98,17.79,31.0,18.01,0.36,68.5,0.58,0.59,0.56
2019,197,26.28,20.62,32.97,19.65,4.73,69.25,0.58,0.58,0.57
2019,198,24.9,20.63,29.3,19.4,6.13,74.25,0.58,0.59,0.61
2019,199,26.02,19.21,32.13,19.77,0.86,71.19,0.58,0.58,0.55
2019,200,27.23,19.98,33.88,19.6,0.2,65.94,0.57,0.57,0.54
2019,201,25.65,21.77,29.83,19.55,0.78,69.88,0.57,0.57,0.53
2019,202,26.58,22.01,32.94,19.87,1.14,69.94,0.57,0.56,0.54
2019,203,27.29,19.3,34.61,17.49,2.73,58.88,0.56,0.56,0.52
2019,204,24.21,21.02,27.74,20.75,13.47,82.19,0.57,0.58,0.65
2019,205,24.99,17.39,31.87,19.72,3.1,75.69,0.58,0.58,0.58
2019,206,22.58,15.28,29.81,17.01,6.8,73.38,0.57,0.58,0.58
2019,207,23.67,18.73,29.01,17.89,4.55,72.69,0.58,0.59,0.61
2019,208,25.38,18.58,31.23,21.29,7.89,79.5,0.58,0.59,0.6
2019,209,27.69,22.99,33.86,22.3,6.21,73.94,0.59,0.59,0.62
2019,210,24.44,19.67,30.83,19.26,1.82,75.0,0.58,0.59,0.58
2019,211,25.58,19.46,32.98,18.76,0.72,69.0,0.58,0.59,0.55
2019,212,24.72,18.78,31.14,16.04,0.05,60.75,0.57,0.57,0.53
2019,213,24.9,17.69,31.51,15.87,0.0,60.12,0.57,0.56,0.52
2019,214,26.3,18.01,34.43,16.68,0.0,58.94,0.56,0.56,0.52
2019,215,25.22,20.52,29.73,18.69,0.02,68.31,0.56,0.55,0.52
2019,216,28.05,19.12,37.23,16.84,0.0,54.56,0.55,0.55,0.5
2019,217,26.98,22.1,32.66,18.68,0.18,62.12,0.55,0.55,0.5
2019,218,25.73,22.92,28.86,22.05,10.79,81.0,0.55,0.55,0.59
2019,219,25.67,22.04,29.47,22.35,12.69,82.94,0.56,0.57,0.63
2019,220,22.15,18.29,26.05,19.14,46.8,84.06,0.6,0.63,0.79
2019,221,20.45,15.26,25.48,16.68,0.63,80.0,0.61,0.63,0.63
2019,222,18.55,16.72,20.62,16.94,17.23,90.5,0.62,0.64,0.73
2019,223,19.23,16.14,23.28,17.33,2.8,89.25,0.62,0.64,0.68
2019,224,20.17,16.31,24.73,16.94,1.37,82.81,0.62,0.63,0.66
2019,225,21.26,16.92,25.8,17.98,8.77,82.44,0.62,0.63,0.69
2019,226,22.13,17.42,26.92,16.83,2.84,73.5,0.62,0.63,0.66
2019,227,22.3,17.78,27.54,16.49,0.72,70.94,0.62,0.62,0.63
2019,228,21.51,17.37,26.36,18.23,3.67,82.94,0.62,0.62,0.63
2019,229,19.23,16.98,22.52,16.34,8.94,84.0,0.62,0.63,0.7
2019,230,19.93,14.65,25.21,15.65,2.26,78.12,0.62,0.63,0.66
2019,231,20.26,14.33,25.94,15.45,0.13,75.88,0.62,0.62,0.63
2019,232,20.06,16.42,25.33,17.13,4.68,83.81,0.62,0.62,0.64
2019,233,20.14,15.68,24.18,14.19,5.35,70.44,0.62,0.62,0.67
2019,234,19.35,14.76,24.54,14.94,2.71,76.81,0.62,0.62,0.63
2019,235,19.27,15.61,24.11,15.59,1.38,80.69,0.62,0.62,0.62
2019,236,20.19,14.38,25.3,15.51,0.21,76.44,0.61,0.62,0.61
2019,237,19.5,16.06,24.02,16.76,4.11,85.12,0.61,0.61,0.63
2019,238,19.31,15.23,23.62,17.91,25.72,91.88,0.62,0.63,0.73
2019,239,18.87,11.9,24.69,12.75,0.31,69.81,0.63,0.65,0.67
2019,240,16.73,13.86,20.12,14.75,11.6,88.31,0.63,0.65,0.72
2019,241,18.08,14.37,22.26,15.4,5.29,85.38,0.64,0.66,0.72
2019,242,19.14,14.01,25.0,13.84,1.14,73.94,0.64,0.65,0.67
2019,243,20.21,12.75,27.77,13.96,0.77,70.0,0.63,0.64,0.66
2019,244,21.39,13.82,28.7,14.79,0.01,69.0,0.63,0.63,0.64
2019,245,19.68,15.07,25.23,14.96,0.02,76.25,0.62,0.62,0.63
2019,246,20.11,13.99,26.14,14.67,0.0,72.56,0.62,0.62,0.62
2019,247,22.58,15.58,30.43,17.4,0.0,74.75,0.62,0.62,0.61
2019,248,22.22,16.68,29.45,17.1,0.02,75.88,0.61,0.61,0.6
2019,249,22.19,16.15,29.22,17.23,0.0,76.0,0.61,0.61,0.59
2019,250,22.23,16.95,27.62,18.63,0.2,81.75,0.6,0.6,0.59
2019,251,20.31,13.62,26.09,12.65,0.08,65.06,0.6,0.6,0.58
2019,252,15.96,10.78,21.83,6.55,0.0,56.62,0.59,0.59,0.57
2019,253,15.4,8.9,21.69,6.13,0.0,56.56,0.59,0.59,0.56
2019,254,16.7,8.5,25.21,8.23,0.0,61.19,0.59,0.59,0.56
2019,255,17.05,11.61,24.56,10.04,0.0,66.19,0.59,0.59,0.56
2019,256,16.31,11.8,21.3,11.6,8.03,74.62,0.59,0.59,0.62
2019,257,16.39,8.05,25.01,7.11,0.0,58.5,0.59,0.59,0.58
2019,258,15.54,6.87,26.5,5.26,0.63,53.12,0.59,0.59,0.56
2019,259,11.81,2.64,21.08,-0.56,0.0,46.88,0.59,0.59,0.55
2019,260,11.78,6.3,20.66,2.6,1.11,55.5,0.59,0.58,0.56
2019,261,10.4,2.98,18.61,0.51,0.0,55.06,0.58,0.58,0.55
2019,262,11.48,4.2,20.65,3.53,0.01,62.31,0.58,0.58,0.55
2019,263,13.24,5.63,22.26,8.25,3.77,75.81,0.58,0.58,0.58
2019,264,12.83,5.99,20.13,5.62,0.07,65.44,0.58,0.58,0.56
2019,265,15.71,7.51,25.34,6.37,0.0,58.12,0.58,0.58,0.55
2019,266,17.67,9.03,28.94,8.12,0.0,57.69,0.57,0.57,0.54
2019,267,14.67,7.8,22.54,5.61,0.0,59.56,0.57,0.57,0.54
2019,268,15.78,8.02,25.84,8.65,0.0,65.38,0.57,0.57,0.54
2019,269,16.79,9.09,26.19,9.63,0.0,66.12,0.57,0.56,0.53
2019,270,18.66,10.33,28.97,8.96,0.0,57.56,0.56,0.56,0.52
2019,271,18.2,11.04,28.8,9.66,0.01,62.31,0.56,0.56,0.52
2019,272,12.12,6.14,18.43,3.98,0.58,59.75,0.56,0.55,0.52
2019,273,15.69,7.65,23.05,10.39,0.04,73.44,0.56,0.55,0.53
2019,274,19.98,12.34,29.5,12.82,0.0,66.94,0.55,0.55,0.52
2019,275,16.17,9.76,24.61,10.87,0.17,72.69,0.55,0.55,0.52
2019,276,7.63,4.59,11.32,1.33,2.68,65.38,0.55,0.55,0.55
2019,277,7.02,3.39,12.58,-3.85,0.13,48.62,0.55,0.55,0.53
2019,278,7.58,-0.45,15.71,-2.45,0.0,52.56,0.55,0.55,0.52
2019,279,10.05,2.28,19.82,-0.6,0.0,52.31,0.55,0.55,0.52
2019,280,7.77,2.11,16.33,-0.74,0.34,56.62,0.55,0.55,0.52
2019,281,7.35,1.01,14.65,-2.07,0.0,54.69,0.55,0.55,0.52
2019,282,12.3,3.94,23.37,2.21,0.0,55.5,0.55,0.55,0.52
2019,283,7.72,0.48,14.29,-2.42,0.0,52.62,0.55,0.55,0.52
2019,284,5.43,0.05,12.85,-5.63,0.0,47.44,0.55,0.55,0.52
2019,285,2.73,-1.78,7.9,-8.65,0.01,45.69,0.55,0.55,0.52
2019,286,1.83,-2.52,7.62,-8.09,0.02,50.44,0.55,0.54,0.52
2019,287,1.12,-4.29,7.65,-8.5,0.0,51.75,0.54,0.54,0.52
2019,288,5.48,-3.1,17.06,-4.86,0.05,52.19,0.54,0.54,0.52
2019,289,6.65,-0.2,15.42,-1.02,0.0,61.62,0.54,0.54,0.51
2019,290,8.7,3.05,17.71,-0.24,0.0,56.81,0.54,0.54,0.51
2019,291,8.44,5.07,14.39,2.02,0.0,65.38,0.54,0.54,0.52
2019,292,9.0,4.17,17.01,3.33,0.01,69.88,0.54,0.54,0.52
2019,293,7.64,1.6,14.22,0.08,0.08,63.44,0.54,0.54,0.51
2019,294,5.9,-1.52,16.39,-4.84,0.05,49.69,0.54,0.54,0.51
2019,295,5.48,-1.34,14.28,-2.21,0.0,60.94,0.54,0.53,0.51
2019,296,3.91,-0.94,10.68,-1.33,0.0,70.0,0.53,0.53,0.51
2019,297,3.44,0.35,8.39,-0.38,6.41,76.62,0.53,0.54,0.53
2019,298,-0.29,-4.72,4.72,-4.75,7.02,73.38,0.54,0.55,0.59
2019,299,-1.69,-7.8,6.07,-5.92,1.36,75.69,0.55,0.55,0.55
2019,300,1.23,-4.9,10.53,-3.86,0.0,72.06,0.55,0.55,0.55
2019,301,1.01,-2.5,4.58,-0.95,3.19,86.94,0.55,0.55,0.56
2019,302,1.3,-3.95,8.19,-5.27,0.02,64.88,0.55,0.55,0.55
2019,303,3.69,-3.95,12.18,-0.43,5.46,76.25,0.55,0.56,0.58
2019,304,3.72,-1.86,9.3,-3.74,0.0,60.88,0.55,0.56,0.55
2019,305,1.61,-4.03,9.09,-7.85,0.0,51.69,0.55,0.56,0.55
2019,306,-0.01,-4.57,5.37,-7.42,0.0,60.12,0.55,0.56,0.54
2019,307,-1.53,-5.5,5.05,-8.21,0.0,63.06,0.55,0.55,0.54
2019,308,1.5,-3.48,8.98,-5.05,0.0,63.94,0.55,0.55,0.54
2019,309,-0.66,-4.22,5.05,-9.42,0.0,53.94,0.55,0.55,0.53
2019,310,-2.22,-4.27,1.45,-7.77,0.09,66.25,0.55,0.55,0.53
2019,311,-1.71,-5.31,3.49,-9.62,0.0,55.94,0.55,0.55,0.53
2019,312,0.44,-2.68,5.95,-6.27,0.04,63.25,0.55,0.55,0.53
2019,313,0.69,-3.09,7.37,-3.51,0.0,75.19,0.55,0.55,0.53
2019,314,2.33,-0.1,6.34,-0.5,0.38,81.75,0.55,0.55,0.54
2019,315,0.25,-3.12,5.61,-8.26,0.0,56.5,0.55,0.55,0.53
2019,316,-3.1,-4.91,-1.46,-8.38,0.77,67.19,0.55,0.55,0.53
2019,317,-6.02,-11.77,-3.84,-14.66,0.31,50.0,0.55,0.55,0.53
2019,318,-10.03,-14.47,-4.92,-17.74,0.0,52.75,0.55,0.55,0.53
2019,319,-8.77,-13.54,-2.61,-15.4,0.0,59.94,0.55,0.55,0.53
2019,320,-7.11,-12.49,-1.52,-15.17,0.0,54.06,0.55,0.55,0.53
2019,321,-5.92,-9.02,-2.67,-11.22,1.09,66.94,0.55,0.55,0.53
2019,322,-9.78,-12.36,-7.2,-17.92,0.68,49.19,0.55,0.55,0.53
2019,323,-11.17,-14.34,-7.06,-17.37,0.27,59.0,0.55,0.55,0.53
2019,324,-11.3,-15.8,-4.47,-16.83,0.0,64.0,0.55,0.55,0.53
2019,325,-7.86,-12.68,-1.56,-10.78,0.0,79.62,0.55,0.55,0.53
2019,326,-0.64,-6.4,5.47,-2.06,0.02,91.19,0.55,0.55,0.54
