YEAR,DOY,T2M,T2M_MIN,T2M_MAX,T2MDEW,PRECTOTCORR,RH2M,GWETPROF,GWETROOT,GWETTOP
2019,59,-1.88,-8.09,5.12,-11.47,0.0,48.94,0.58,0.59,0.59
2019,60,0.07,-5.05,6.55,-9.89,0.0,47.38,0.58,0.59,0.59
2019,61,2.08,-4.03,10.52,-8.44,0.0,47.19,0.57,0.59,0.59
2019,62,-0.89,-3.68,1.04,-4.52,2.75,77.31,0.58,0.59,0.59
2019,63,0.52,-2.15,4.4,-5.7,0.23,63.56,0.58,0.59,0.59
2019,64,-1.35,-3.33,2.4,-4.94,0.36,78.5,0.58,0.59,0.59
2019,65,0.23,-2.92,4.94,-6.42,0.01,63.5,0.58,0.59,0.59
2019,66,-1.14,-3.79,3.33,-6.21,0.01,70.31,0.58,0.59,0.59
2019,67,-0.03,-2.82,5.08,-7.49,0.0,58.25,0.57,0.59,0.59
2019,68,-0.52,-3.17,2.81,-6.1,0.02,66.62,0.57,0.59,0.58
2019,69,-0.52,-3.58,5.01,-6.35,0.01,68.0,0.57,0.59,0.58
2019,70,-1.18,-3.6,3.48,-5.77,0.21,73.88,0.57,0.59,0.58
2019,71,0.51,-3.61,6.5,-5.9,0.0,64.81,0.57,0.59,0.58
2019,72,2.15,-3.92,9.54,-8.23,0.05,48.81,0.57,0.59,0.57
2019,73,3.06,-3.54,10.85,-7.68,0.04,47.56,0.57,0.58,0.57
2019,74,3.28,-2.19,9.8,-7.2,0.0,47.44,0.56,0.58,0.56
2019,75,4.65,-1.74,11.76,-6.86,0.0,44.75,0.56,0.58,0.56
2019,76,5.94,-0.59,13.38,-6.38,0.0,41.94,0.56,0.57,0.55
2019,77,5.6,2.01,10.54,-3.5,0.01,52.94,0.56,0.57,0.55
2019,78,2.3,-3.06,7.77,-3.58,0.01,67.06,0.55,0.57,0.55
2019,79,1.98,-3.29,9.15,-6.96,0.0,54.88,0.55,0.57,0.55
2019,80,3.12,-0.78,9.58,-7.45,0.03,46.5,0.55,0.56,0.55
2019,81,3.7,-0.32,8.1,-5.56,0.2,51.06,0.55,0.56,0.55
2019,82,5.05,-2.13,12.38,-5.71,0.0,47.62,0.55,0.56,0.55
2019,83,3.16,-1.62,7.19,-3.86,0.87,61.69,0.55,0.56,0.55
2019,84,3.7,-1.32,9.17,-4.52,0.31,57.31,0.55,0.56,0.55
2019,85,6.06,0.96,13.33,-5.69,0.0,44.12,0.55,0.56,0.54
2019,86,7.7,0.61,15.4,-2.75,0.0,48.75,0.55,0.55,0.54
2019,87,8.84,3.86,15.4,2.77,1.24,67.25,0.55,0.55,0.54
2019,88,9.51,3.55,17.39,1.87,0.7,63.5,0.55,0.55,0.54
2019,89,3.73,0.82,7.05,0.01,5.82,77.12,0.55,0.56,0.56
2019,90,5.84,0.94,12.45,-0.43,0.26,66.81,0.55,0.56,0.55
2019,91,6.51,0.85,13.81,-1.06,0.53,62.62,0.55,0.56,0.55
2019,92,4.45,0.32,11.0,-1.28,0.35,70.19,0.55,0.56,0.54
2019,93,8.49,-1.39,17.33,-4.85,0.01,45.19,0.55,0.55,0.53
2019,94,9.13,4.31,15.3,0.93,0.1,58.81,0.55,0.55,0.53
2019,95,8.32,2.77,16.89,2.32,1.51,69.38,0.54,0.55,0.53
2019,96,3.02,-1.24,7.05,0.85,12.44,86.19,0.55,0.56,0.59
2019,97,2.94,-2.12,10.65,-3.04,1.04,69.12,0.55,0.57,0.57
2019,98,5.37,-1.46,12.92,-5.48,0.0,48.69,0.55,0.57,0.55
2019,99,9.88,1.25,18.64,-1.03,0.0,48.56,0.55,0.57,0.55
2019,100,6.01,3.33,9.71,2.18,4.03,77.19,0.55,0.57,0.57
2019,101,5.92,2.4,11.39,2.5,2.23,79.94,0.56,0.58,0.57
2019,102,6.38,2.46,11.93,1.93,0.14,75.19,0.56,0.58,0.56
2019,103,8.48,3.51,15.55,0.98,0.38,63.06,0.56,0.57,0.55
2019,104,10.76,3.15,19.15,0.95,0.0,55.56,0.55,0.57,0.55
2019,105,13.09,3.86,22.65,1.96,0.01,53.0,0.55,0.56,0.54
2019,106,6.99,1.38,13.44,3.82,5.51,81.62,0.55,0.56,0.56
2019,107,5.12,1.33,8.13,1.05,3.98,75.81,0.55,0.57,0.59
2019,108,8.33,2.55,13.99,1.62,0.02,64.62,0.56,0.57,0.56
2019,109,11.42,3.72,20.3,1.61,0.0,55.81,0.55,0.57,0.55
2019,110,8.19,4.2,15.71,4.14,0.79,77.19,0.55,0.57,0.55
2019,111,9.44,4.62,17.96,3.63,3.12,71.06,0.55,0.57,0.56
2019,112,4.83,2.16,8.55,1.92,10.99,82.31,0.57,0.59,0.62
2019,113,7.87,1.39,15.01,2.13,1.45,70.25,0.57,0.59,0.59
2019,114,11.38,3.78,21.49,3.28,0.84,62.31,0.57,0.59,0.57
2019,115,2.87,-0.13,5.9,0.62,34.08,85.81,0.59,0.62,0.7
2019,116,2.19,-1.19,6.12,-0.56,2.41,83.31,0.61,0.63,0.67
2019,117,3.65,-1.35,9.34,-1.29,2.16,73.88,0.62,0.63,0.66
2019,118,5.56,-0.31,10.69,-0.68,0.53,66.31,0.62,0.63,0.66
2019,119,7.83,1.94,13.85,-0.09,0.07,59.06,0.61,0.63,0.65
2019,120,6.36,2.56,11.83,1.88,3.98,74.31,0.61,0.63,0.66
2019,121,6.69,2.19,11.42,0.63,0.3,67.25,0.62,0.63,0.65
2019,122,6.33,0.06,11.73,-0.27,1.97,65.25,0.61,0.63,0.65
2019,123,2.7,-1.34,6.21,-0.57,7.87,80.19,0.62,0.63,0.67
2019,124,1.12,-2.39,5.64,-2.73,2.47,78.25,0.62,0.64,0.66
2019,125,0.58,-2.92,4.27,-3.24,3.73,77.0,0.62,0.64,0.67
2019,126,4.73,-3.6,11.9,-3.79,0.01,57.25,0.62,0.64,0.66
2019,127,6.9,0.44,12.78,-2.05,0.02,54.75,0.62,0.64,0.65
2019,128,8.01,3.96,12.62,-0.88,0.03,54.38,0.62,0.63,0.64
2019,129,10.08,2.96,17.18,-1.94,0.0,45.75,0.61,0.62,0.63
2019,130,12.61,4.1,19.83,0.14,0.0,45.0,0.6,0.62,0.62
2019,131,12.89,7.84,18.83,2.76,0.01,51.69,0.6,0.62,0.61
2019,132,9.71,5.54,14.01,3.65,0.79,66.81,0.59,0.61,0.62
2019,133,10.22,4.53,16.67,-0.73,0.08,50.88,0.59,0.61,0.6
2019,134,10.05,3.89,16.07,1.31,0.01,57.06,0.59,0.6,0.59
2019,135,11.51,5.62,17.8,0.38,0.0,48.5,0.59,0.59,0.59
2019,136,7.73,0.1,14.02,1.05,0.32,65.44,0.58,0.59,0.58
2019,137,6.53,-0.97,14.17,-4.31,0.0,51.06,0.58,0.59,0.57
2019,138,10.77,3.61,16.56,0.38,0.45,51.06,0.57,0.59,0.57
2019,139,11.17,7.17,16.03,5.06,0.85,67.31,0.57,0.59,0.58
2019,140,13.4,7.11,20.32,5.75,0.18,63.44,0.57,0.59,0.56
2019,141,15.48,7.83,23.58,3.24,0.63,49.5,0.56,0.58,0.55
2019,142,11.65,4.66,20.12,4.91,20.7,67.19,0.57,0.59,0.63
2019,143,7.88,3.1,14.58,2.58,6.38,71.94,0.59,0.61,0.64
2019,144,9.9,4.24,15.4,3.02,0.97,64.12,0.59,0.61,0.62
2019,145,8.06,6.26,12.02,4.26,2.01,77.69,0.59,0.61,0.62
2019,146,9.71,5.46,13.34,4.23,1.03,70.38,0.59,0.61,0.61
2019,147,8.37,5.3,11.57,4.75,1.62,78.44,0.59,0.61,0.62
2019,148,11.24,4.81,17.67,-1.41,0.0,45.19,0.59,0.61,0.6
2019,149,14.83,7.05,21.58,-0.5,0.0,36.31,0.59,0.6,0.59
2019,150,16.59,6.1,24.34,0.93,0.0,38.06,0.58,0.59,0.57
2019,151,17.13,12.13,22.62,2.19,0.09,38.88,0.57,0.59,0.56
2019,152,14.76,9.2,21.13,6.62,0.25,61.31,0.56,0.58,0.55
2019,153,12.96,9.11,19.19,7.98,5.36,73.75,0.56,0.58,0.58
2019,154,11.91,8.75,15.84,7.9,9.67,77.75,0.58,0.59,0.62
2019,155,12.19,8.8,15.48,8.16,2.26,77.44,0.58,0.59,0.6
2019,156,13.9,9.01,18.01,7.35,0.16,66.56,0.58,0.59,0.59
2019,157,14.25,9.67,20.55,7.82,5.68,68.69,0.58,0.59,0.59
2019,158,13.8,8.6,19.23,6.26,2.52,63.75,0.58,0.59,0.6
2019,159,12.75,7.87,19.04,5.81,4.55,65.25,0.58,0.59,0.59
2019,160,11.99,6.63,16.41,4.62,3.05,64.81,0.58,0.59,0.6
2019,161,9.39,6.12,13.96,4.97,11.87,76.25,0.59,0.61,0.66
2019,162,8.26,5.27,12.58,4.56,1.08,78.88,0.59,0.61,0.62
2019,163,8.08,4.8,11.45,3.63,2.32,74.56,0.59,0.61,0.62
2019,164,12.23,4.01,17.73,4.44,0.56,60.56,0.59,0.61,0.61
2019,165,15.76,8.69,21.79,4.92,0.1,50.94,0.59,0.6,0.59
2019,166,14.8,9.54,20.36,6.89,3.67,62.94,0.58,0.59,0.59
2019,167,12.95,8.22,18.87,7.07,2.18,69.75,0.59,0.59,0.6
2019,168,15.6,8.32,22.49,5.97,0.02,56.38,0.58,0.59,0.58
2019,169,16.59,10.23,23.44,6.33,3.02,55.06,0.57,0.59,0.57
2019,170,13.22,9.51,16.61,7.72,5.62,70.12,0.58,0.59,0.6
2019,171,14.23,8.91,19.87,6.87,0.26,62.94,0.58,0.59,0.58
2019,172,16.45,9.12,21.58,6.55,0.01,54.25,0.57,0.59,0.56
2019,173,15.09,11.44,19.36,8.4,0.64,65.31,0.57,0.58,0.56
2019,174,14.49,10.01,18.29,6.47,0.47,60.56,0.56,0.58,0.55
2019,175,15.44,9.19,21.18,5.87,0.0,54.75,0.56,0.57,0.55
2019,176,16.19,10.28,21.98,4.62,0.0,48.44,0.55,0.56,0.54
2019,177,17.06,10.86,22.41,6.06,0.0,50.0,0.55,0.56,0.52
2019,178,18.27,11.7,24.08,5.43,0.02,44.94,0.55,0.55,0.52
2019,179,19.02,11.77,24.97,4.13,0.0,40.0,0.54,0.55,0.51
2019,180,19.23,12.96,24.76,6.05,0.07,44.12,0.53,0.54,0.5
2019,181,19.74,12.95,25.41,7.33,0.09,46.75,0.53,0.54,0.5
2019,182,19.73,14.5,25.61,6.76,0.1,44.69,0.52,0.53,0.49
2019,183,22.15,13.81,28.91,7.5,0.02,41.19,0.52,0.52,0.48
2019,184,18.65,11.55,24.69,8.46,5.85,54.5,0.52,0.52,0.51
2019,185,15.25,10.5,20.23,8.64,2.25,67.31,0.52,0.53,0.51
2019,186,18.27,12.26,24.1,6.25,0.02,47.75,0.52,0.52,0.48
2019,187,19.23,11.0,26.23,7.39,0.4,49.12,0.51,0.52,0.48
2019,188,16.61,12.81,22.58,9.98,3.51,67.38,0.51,0.52,0.51
2019,189,19.44,11.15,26.19,6.94,0.08,47.62,0.51,0.52,0.48
2019,190,19.5,11.82,26.14,7.62,0.25,50.38,0.51,0.51,0.47
2019,191,16.6,13.65,20.39,9.62,4.54,65.19,0.51,0.52,0.51
2019,192,19.55,10.81,26.62,5.53,0.0,43.88,0.51,0.52,0.47
2019,193,22.05,13.82,29.74,4.39,0.0,34.5,0.5,0.51,0.46
2019,194,21.51,16.22,27.2,5.55,0.75,37.31,0.49,0.5,0.46
2019,195,19.87,13.8,26.46,5.71,0.04,42.25,0.49,0.5,0.45
2019,196,18.83,12.98,25.04,6.45,0.04,46.31,0.49,0.49,0.45
2019,197,20.67,12.23,27.97,5.92,0.0,41.62,0.48,0.49,0.45
2019,198,22.22,15.89,28.5,5.23,0.04,35.5,0.48,0.48,0.45
2019,199,19.57,14.59,25.34,7.62,0.08,48.19,0.48,0.48,0.45
2019,200,21.52,12.54,28.82,4.32,0.18,36.12,0.48,0.48,0.44
2019,201,21.72,14.9,29.12,6.05,7.08,40.81,0.48,0.48,0.47
2019,202,19.88,14.68,25.52,7.25,4.28,47.5,0.48,0.48,0.48
2019,203,20.51,13.44,27.22,6.76,0.72,44.62,0.48,0.48,0.46
2019,204,21.01,15.04,27.9,7.07,0.05,43.0,0.48,0.48,0.45
2019,205,19.87,13.55,27.55,6.32,0.07,44.56,0.48,0.48,0.44
2019,206,16.79,12.48,20.94,6.06,1.01,51.0,0.47,0.48,0.45
2019,207,17.76,9.61,26.08,4.03,0.0,44.81,0.47,0.47,0.44
2019,208,17.05,12.28,22.88,5.46,0.01,48.31,0.47,0.47,0.44
2019,209,20.95,12.73,29.37,6.02,0.0,40.75,0.46,0.47,0.43
2019,210,23.02,16.55,29.07,8.93,0.74,42.81,0.46,0.46,0.43
2019,211,20.9,14.94,28.59,10.12,2.01,53.75,0.46,0.46,0.45
2019,212,20.85,15.46,26.66,9.69,0.81,51.44,0.46,0.46,0.44
2019,213,21.82,14.76,29.69,8.76,0.31,48.38,0.46,0.46,0.44
2019,214,19.64,15.97,24.55,9.2,0.17,52.94,0.45,0.45,0.43
2019,215,20.24,14.63,27.4,8.77,1.6,51.12,0.45,0.45,0.44
2019,216,20.65,13.08,27.73,8.71,5.08,51.12,0.45,0.45,0.46
2019,217,20.51,15.18,26.39,9.89,0.08,53.31,0.45,0.46,0.45
2019,218,22.5,16.58,29.55,6.56,0.0,38.62,0.45,0.45,0.42
2019,219,22.26,15.23,29.83,5.19,0.0,35.5,0.45,0.45,0.41
2019,220,23.37,16.64,31.34,3.19,0.0,29.69,0.45,0.45,0.4
2019,221,21.5,13.89,28.31,5.21,0.58,37.25,0.45,0.45,0.39
2019,222,16.16,11.52,22.45,4.01,1.77,48.44,0.45,0.45,0.41
2019,223,18.59,10.01,26.86,0.64,0.01,33.44,0.45,0.45,0.39
2019,224,22.21,13.21,31.49,3.64,0.0,32.44,0.45,0.45,0.37
2019,225,23.3,16.81,30.92,3.12,0.51,30.12,0.44,0.44,0.34
2019,226,16.05,12.48,19.92,9.98,6.88,68.5,0.45,0.45,0.44
2019,227,12.83,10.31,17.49,8.97,20.6,78.69,0.47,0.48,0.56
2019,228,13.43,9.4,18.64,6.78,1.78,66.12,0.48,0.48,0.47
2019,229,8.33,5.36,12.36,5.85,15.33,85.06,0.49,0.51,0.57
2019,230,12.45,6.21,19.26,3.73,0.12,59.12,0.5,0.51,0.48
2019,231,10.2,7.73,12.35,4.61,0.17,68.62,0.5,0.51,0.48
2019,232,13.39,5.66,19.69,3.19,0.17,52.81,0.5,0.51,0.47
2019,233,15.95,9.64,22.1,4.0,0.04,47.12,0.49,0.5,0.47
2019,234,16.62,9.15,23.6,4.32,0.49,47.38,0.49,0.5,0.47
2019,235,15.38,9.07,21.66,5.94,0.89,55.81,0.49,0.5,0.47
2019,236,12.83,9.88,17.38,6.54,1.86,66.31,0.49,0.5,0.48
2019,237,15.21,8.9,21.58,6.3,0.09,59.19,0.49,0.49,0.46
2019,238,18.67,9.43,27.8,3.83,0.0,42.88,0.48,0.49,0.45
2019,239,18.44,11.84,25.49,6.37,0.86,48.12,0.48,0.49,0.46
2019,240,19.52,13.26,26.65,5.69,0.05,44.31,0.48,0.48,0.45
2019,241,19.94,11.41,28.9,5.75,0.0,44.31,0.48,0.48,0.45
2019,242,17.76,11.01,24.47,5.68,0.02,47.81,0.48,0.48,0.45
2019,243,16.31,10.53,24.47,4.99,0.0,50.44,0.48,0.48,0.45
2019,244,15.39,8.82,24.33,3.94,0.0,50.69,0.47,0.48,0.45
2019,245,14.05,8.8,20.78,5.46,1.71,58.75,0.47,0.48,0.45
2019,246,15.52,8.9,23.14,5.55,0.03,55.06,0.47,0.47,0.45
2019,247,14.26,8.77,21.13,5.61,0.18,58.56,0.47,0.47,0.45
2019,248,13.76,6.94,20.99,4.44,1.32,57.62,0.47,0.47,0.45
2019,249,9.16,5.29,15.08,4.81,11.69,76.38,0.48,0.48,0.52
2019,250,10.16,4.58,18.51,2.91,1.18,66.12,0.48,0.49,0.48
2019,251,11.8,5.4,19.66,3.08,0.03,58.25,0.48,0.48,0.46
2019,252,8.81,2.96,15.81,3.35,5.17,70.5,0.48,0.48,0.48
2019,253,3.83,1.22,7.82,0.82,13.96,82.0,0.5,0.51,0.56
2019,254,6.86,1.59,14.06,-1.3,0.18,59.75,0.51,0.52,0.5
2019,255,8.6,2.47,15.83,-2.06,0.02,49.69,0.5,0.52,0.48
2019,256,10.82,5.23,18.76,-0.99,0.04,46.06,0.5,0.51,0.48
2019,257,12.17,6.43,19.84,-1.96,0.0,39.69,0.5,0.51,0.48
2019,258,12.14,6.74,19.47,-0.23,0.92,46.06,0.5,0.51,0.48
2019,259,8.69,4.78,14.9,1.44,2.91,64.56,0.5,0.51,0.5
2019,260,7.77,3.25,12.32,0.7,0.36,62.31,0.5,0.51,0.48
2019,261,12.04,2.19,22.97,-3.93,0.0,39.25,0.5,0.51,0.47
2019,262,14.55,7.36,23.08,0.36,0.0,41.31,0.49,0.5,0.47
2019,263,15.72,8.36,23.63,0.64,0.0,38.81,0.49,0.5,0.46
2019,264,15.9,7.92,24.19,1.2,0.05,40.06,0.49,0.49,0.46
2019,265,15.92,7.55,25.58,-0.06,0.02,38.06,0.48,0.49,0.46
2019,266,13.31,8.55,20.48,1.86,0.0,49.19,0.48,0.49,0.45
2019,267,15.92,9.05,26.01,1.69,0.0,43.25,0.48,0.48,0.45
2019,268,15.37,9.29,23.48,3.77,0.0,48.75,0.48,0.48,0.45
2019,269,15.54,8.87,23.85,4.51,0.05,50.75,0.48,0.48,0.45
2019,270,16.35,9.16,24.03,2.2,0.0,42.69,0.48,0.48,0.45
2019,271,14.12,10.77,20.72,3.66,0.31,51.5,0.48,0.48,0.45
2019,272,14.73,8.37,21.85,3.68,1.35,50.5,0.48,0.48,0.47
2019,273,5.66,2.84,8.55,3.22,14.58,84.81,0.49,0.5,0.55
2019,274,5.81,2.69,11.73,2.34,0.52,79.56,0.5,0.51,0.49
2019,275,6.22,1.98,12.64,1.19,0.56,73.19,0.5,0.5,0.48
2019,276,7.19,2.94,13.05,1.49,0.25,69.31,0.49,0.5,0.48
2019,277,7.73,3.99,13.67,0.3,0.09,60.88,0.49,0.5,0.48
2019,278,9.53,3.62,17.08,0.21,0.26,54.25,0.49,0.5,0.48
2019,279,11.95,4.41,20.52,1.22,0.0,51.44,0.49,0.5,0.47
2019,280,10.69,5.3,17.0,2.64,0.86,60.25,0.49,0.5,0.48
2019,281,10.23,7.73,13.26,4.26,1.11,67.06,0.49,0.5,0.48
2019,282,7.4,4.27,11.4,2.98,0.46,75.06,0.49,0.5,0.48
2019,283,7.09,2.54,13.23,0.52,0.31,66.0,0.49,0.5,0.48
2019,284,7.83,1.65,14.29,-1.4,2.91,55.12,0.49,0.5,0.48
2019,285,2.13,-2.35,6.71,-1.51,5.23,78.81,0.49,0.5,0.5
2019,286,4.52,-1.49,12.58,-4.33,0.13,57.0,0.5,0.51,0.5
2019,287,7.08,-0.96,17.42,-7.83,0.0,36.5,0.5,0.51,0.48
2019,288,4.15,-0.82,10.5,-2.23,0.75,65.94,0.5,0.51,0.48
2019,289,9.09,2.84,17.28,-2.58,0.0,46.62,0.5,0.51,0.48
2019,290,7.82,1.68,15.38,-2.42,2.24,52.38,0.5,0.5,0.48
2019,291,1.43,-1.44,6.26,-2.78,10.14,75.31,0.51,0.52,0.54
2019,292,5.46,0.5,13.61,-4.92,0.0,48.62,0.51,0.52,0.51
2019,293,6.54,0.87,15.15,-4.83,0.0,46.06,0.51,0.52,0.5
2019,294,1.64,-3.39,5.27,-3.45,0.6,70.19,0.51,0.52,0.5
2019,295,-0.32,-3.07,4.12,-4.64,0.31,74.56,0.51,0.52,0.5
2019,296,3.44,-1.27,9.63,-6.69,0.0,48.12,0.51,0.52,0.49
2019,297,4.43,-0.48,10.74,-7.79,0.0,41.12,0.51,0.52,0.49
2019,298,4.52,1.08,10.37,-7.68,0.0,40.69,0.51,0.52,0.49
2019,299,3.89,-1.72,11.57,-7.77,0.0,43.75,0.51,0.52,0.49
2019,300,5.88,-0.2,14.26,-8.91,0.0,34.94,0.51,0.52,0.48
2019,301,5.36,0.94,11.32,-4.2,0.04,52.5,0.51,0.52,0.48
2019,302,5.23,0.67,13.09,-2.1,0.0,62.56,0.51,0.52,0.48
2019,303,7.79,-0.2,16.49,-3.37,0.0,47.44,0.51,0.51,0.48
2019,304,8.76,4.64,15.03,-0.82,0.0,51.94,0.5,0.51,0.48
2019,305,7.08,2.91,14.42,-1.92,0.02,55.12,0.5,0.51,0.48
2019,306,4.07,1.3,7.69,1.87,1.18,86.44,0.5,0.51,0.49
2019,307,5.24,1.31,12.23,-0.29,0.19,69.88,0.5,0.51,0.49
2019,308,5.32,-0.03,13.76,-2.67,0.91,61.25,0.5,0.51,0.48
2019,309,-2.28,-5.6,1.76,-4.8,4.63,84.56,0.5,0.51,0.49
2019,310,-4.63,-7.35,0.68,-7.79,0.2,81.5,0.5,0.51,0.49
2019,311,-3.85,-7.27,1.49,-7.89,2.04,75.69,0.5,0.51,0.49
2019,312,0.15,-4.33,5.34,-6.08,0.01,63.69,0.51,0.52,0.5
2019,313,3.48,0.38,9.9,-7.44,0.0,44.44,0.51,0.52,0.5
2019,314,0.76,-3.27,6.99,-6.74,0.92,60.0,0.51,0.52,0.49
2019,315,-3.85,-5.45,-0.78,-6.74,2.18,82.38,0.51,0.52,0.49
2019,316,-0.27,-5.32,8.1,-10.63,0.0,47.31,0.51,0.52,0.5
2019,317,1.17,-3.8,9.94,-10.89,0.0,40.5,0.51,0.52,0.5
2019,318,1.82,-1.99,8.48,-8.66,0.09,45.88,0.51,0.52,0.5
2019,319,-0.42,-5.92,4.96,-6.77,0.08,63.81,0.51,0.52,0.5
2019,320,-3.15,-7.09,1.81,-8.97,0.02,66.12,0.51,0.52,0.49
2019,321,-0.09,-3.42,6.06,-11.46,0.0,41.56,0.51,0.52,0.49
2019,322,-0.1,-3.15,4.68,-9.02,0.0,50.69,0.51,0.52,0.49
2019,323,0.28,-2.83,5.15,-8.16,0.0,53.88,0.51,0.52,0.49
2019,324,-1.45,-5.27,2.53,-7.79,0.01,63.06,0.51,0.52,0.49
2019,325,-6.73,-9.25,-4.05,-8.89,2.49,87.69,0.51,0.52,0.49
2019,326,-6.52,-9.26,-2.79,-9.23,0.15,84.25,0.51,0.52,0.49
2019,327,-3.24,-6.79,2.48,-7.29,0.0,75.56,0.51,0.52,0.49
2019,328,-3.46,-5.88,2.26,-7.73,0.97,74.5,0.51,0.52,0.49
