YEAR,DOY,T2M,T2M_MIN,T2M_MAX,T2MDEW,PRECTOTCORR,RH2M,GWETPROF,GWETROOT,GWETTOP
2019,73,5.08,-0.57,11.79,-13.58,0.0,23.88,0.56,0.56,0.27
2019,74,6.26,2.26,11.9,-12.6,0.0,23.5,0.56,0.56,0.27
2019,75,7.73,1.79,14.65,-9.22,0.0,29.25,0.56,0.56,0.27
2019,76,9.19,5.15,15.79,-9.8,0.0,24.75,0.56,0.56,0.27
2019,77,8.66,1.74,16.23,-9.22,0.0,27.88,0.56,0.56,0.27
2019,78,4.74,-0.81,12.19,-16.29,0.0,22.38,0.56,0.56,0.26
2019,79,2.96,-4.81,10.71,-19.13,0.0,17.31,0.56,0.56,0.26
2019,80,4.18,-2.05,11.4,-16.07,0.0,19.88,0.56,0.56,0.25
2019,81,4.3,-2.03,11.35,-14.82,0.0,22.69,0.56,0.56,0.25
2019,82,6.1,-0.47,12.35,-13.59,0.0,21.44,0.56,0.56,0.25
2019,83,8.54,2.39,14.46,-10.71,0.0,23.62,0.56,0.56,0.24
2019,84,9.73,3.72,15.13,-7.55,0.0,29.56,0.56,0.56,0.24
2019,85,8.74,1.44,16.44,-4.87,0.0,42.75,0.56,0.56,0.24
2019,86,10.04,1.94,17.56,-5.5,0.0,37.94,0.56,0.56,0.23
2019,87,10.98,3.59,18.77,-7.79,0.0,27.38,0.56,0.56,0.23
2019,88,11.58,5.12,18.91,-6.36,0.0,28.56,0.56,0.56,0.23
2019,89,12.39,4.63,19.83,-7.66,0.0,24.06,0.56,0.56,0.23
2019,90,13.66,7.35,20.65,-7.82,0.0,22.06,0.56,0.56,0.23
2019,91,13.34,7.9,18.9,-3.23,0.0,33.0,0.56,0.56,0.22
2019,92,13.39,9.52,17.37,-0.83,0.0,38.19,0.56,0.56,0.22
2019,93,14.48,9.15,20.51,-1.07,0.0,35.38,0.56,0.56,0.22
2019,94,15.35,8.65,22.94,-2.95,0.0,30.94,0.56,0.55,0.22
2019,95,16.9,10.73,24.42,-2.88,0.0,27.19,0.56,0.55,0.21
2019,96,13.8,10.27,18.83,2.2,0.04,46.31,0.56,0.55,0.21
2019,97,9.98,4.33,16.76,-1.5,0.53,48.31,0.56,0.56,0.23
2019,98,9.24,3.89,14.83,-6.28,0.0,33.94,0.56,0.56,0.23
2019,99,9.91,2.69,16.95,-9.02,0.0,25.69,0.56,0.56,0.23
2019,100,10.93,2.62,18.89,-9.84,0.0,21.94,0.56,0.56,0.23
2019,101,13.13,9.16,18.76,-1.35,0.0,37.06,0.56,0.56,0.23
2019,102,12.5,8.11,17.44,0.93,0.97,46.75,0.56,0.56,0.23
2019,103,11.4,7.34,14.9,1.4,0.28,51.19,0.56,0.56,0.27
2019,104,15.57,9.33,22.34,-0.42,0.0,35.56,0.56,0.56,0.27
2019,105,16.51,9.62,23.65,-1.7,0.0,29.81,0.56,0.56,0.27
2019,106,19.51,11.21,29.05,2.24,0.0,34.0,0.56,0.56,0.26
2019,107,16.66,11.82,21.62,3.78,0.0,43.12,0.56,0.56,0.25
2019,108,17.99,11.97,24.93,-1.35,0.0,28.62,0.56,0.56,0.25
2019,109,18.73,11.99,25.26,0.98,0.0,31.5,0.56,0.56,0.24
2019,110,19.79,13.78,26.02,5.0,0.01,39.62,0.56,0.56,0.23
2019,111,20.13,13.61,26.68,3.93,0.29,36.12,0.56,0.56,0.24
2019,112,18.49,11.93,25.4,5.26,1.85,43.56,0.56,0.56,0.28
2019,113,15.1,9.33,22.41,3.78,0.0,49.0,0.57,0.56,0.31
2019,114,16.66,8.84,23.9,3.56,0.0,44.69,0.56,0.56,0.3
2019,115,16.98,12.09,24.37,1.58,1.37,36.44,0.56,0.56,0.3
2019,116,12.23,8.48,16.96,-0.06,3.27,43.31,0.57,0.57,0.4
2019,117,11.22,8.0,15.08,1.32,0.47,51.31,0.57,0.57,0.48
2019,118,13.55,6.52,19.69,-0.17,0.0,41.94,0.57,0.57,0.45
2019,119,14.59,8.51,20.31,-0.49,0.0,37.5,0.57,0.57,0.42
2019,120,17.21,11.44,23.28,1.26,0.0,35.44,0.57,0.57,0.39
2019,121,16.41,11.7,21.08,1.72,1.17,38.12,0.57,0.56,0.38
2019,122,16.84,9.9,22.94,3.86,0.9,45.12,0.57,0.57,0.44
2019,123,17.04,9.98,23.56,2.14,0.96,39.12,0.57,0.57,0.42
2019,124,14.75,9.24,19.25,3.02,6.08,46.56,0.58,0.57,0.5
2019,125,13.53,8.42,19.54,0.55,8.6,42.56,0.59,0.59,0.61
2019,126,12.72,6.5,18.0,0.18,1.06,44.38,0.59,0.59,0.59
2019,127,10.2,7.57,13.33,3.0,7.72,61.5,0.6,0.6,0.62
2019,128,12.97,5.67,18.79,2.79,0.0,54.19,0.6,0.6,0.59
2019,129,15.03,8.96,20.04,3.03,0.0,47.44,0.59,0.6,0.58
2019,130,16.87,9.53,23.62,3.3,0.0,44.5,0.59,0.59,0.58
2019,131,17.65,10.66,23.44,-3.13,0.0,27.12,0.59,0.59,0.58
2019,132,14.86,8.37,20.95,-6.66,0.01,22.94,0.59,0.59,0.57
2019,133,14.07,9.9,19.08,2.96,0.19,48.69,0.59,0.59,0.58
2019,134,15.88,9.44,24.39,1.35,0.47,40.44,0.59,0.59,0.57
2019,135,17.58,8.43,25.49,-0.26,0.02,32.5,0.58,0.58,0.56
2019,136,16.72,8.28,25.83,0.76,0.0,38.56,0.58,0.58,0.55
2019,137,12.28,5.96,20.39,-3.42,0.0,35.5,0.58,0.58,0.52
2019,138,12.18,3.52,20.03,-8.85,0.0,23.44,0.58,0.57,0.48
2019,139,14.73,6.1,21.69,-6.33,0.0,24.75,0.57,0.57,0.44
2019,140,19.26,12.74,25.45,-0.01,0.0,29.31,0.57,0.57,0.41
2019,141,21.15,15.66,27.72,0.27,0.0,26.62,0.57,0.57,0.38
2019,142,21.64,13.57,29.22,1.2,0.0,27.88,0.57,0.56,0.36
2019,143,19.6,13.47,26.59,3.89,0.14,37.0,0.57,0.56,0.34
2019,144,16.98,12.45,23.38,-1.99,0.17,28.69,0.57,0.56,0.34
2019,145,17.72,10.31,25.02,-8.39,0.0,17.69,0.57,0.56,0.32
2019,146,18.94,12.55,25.19,-9.7,0.0,13.5,0.57,0.56,0.3
2019,147,18.49,13.21,24.66,-4.13,0.01,22.44,0.56,0.56,0.29
2019,148,19.43,11.65,25.9,-0.29,0.07,30.44,0.56,0.56,0.28
2019,149,19.66,12.27,26.29,-0.89,0.09,27.5,0.56,0.56,0.27
2019,150,21.11,11.84,28.14,-1.47,0.0,24.19,0.56,0.56,0.27
2019,151,24.55,16.44,32.25,-1.24,0.0,19.44,0.56,0.56,0.25
2019,152,24.93,18.05,30.89,3.61,0.0,26.31,0.56,0.56,0.24
2019,153,24.15,18.01,29.55,3.14,0.0,26.38,0.56,0.56,0.23
2019,154,21.69,18.56,27.05,6.48,0.37,37.88,0.56,0.56,0.23
2019,155,22.82,16.92,28.76,5.47,0.0,33.75,0.56,0.56,0.23
2019,156,23.01,16.59,28.94,6.87,0.0,36.75,0.56,0.56,0.23
2019,157,24.72,17.08,30.45,6.57,0.0,33.31,0.56,0.56,0.23
2019,158,25.04,18.64,30.77,7.06,0.57,32.69,0.56,0.56,0.23
2019,159,23.46,16.33,28.9,6.05,0.33,34.38,0.56,0.56,0.24
2019,160,23.36,17.73,28.44,7.65,6.12,38.0,0.57,0.56,0.37
2019,161,22.67,17.37,28.23,4.59,0.0,34.81,0.57,0.57,0.45
2019,162,21.59,16.01,27.25,5.28,0.14,35.88,0.57,0.57,0.41
2019,163,21.95,17.7,27.98,7.56,0.96,40.25,0.57,0.57,0.39
2019,164,17.41,13.16,20.22,8.8,5.54,57.88,0.58,0.58,0.55
2019,165,20.51,12.05,26.55,6.15,0.0,42.94,0.58,0.58,0.53
2019,166,23.87,15.12,30.38,6.47,0.0,36.19,0.57,0.57,0.47
2019,167,25.15,17.83,31.33,7.05,0.12,33.31,0.57,0.57,0.41
2019,168,24.05,17.72,29.98,7.0,0.04,36.12,0.57,0.57,0.38
2019,169,25.33,17.38,32.27,4.59,0.0,27.81,0.57,0.56,0.34
2019,170,25.65,17.41,31.94,4.58,0.0,26.81,0.57,0.56,0.31
2019,171,25.78,19.21,32.82,8.02,0.18,34.62,0.56,0.56,0.3
2019,172,22.26,20.19,25.44,11.95,2.65,52.44,0.57,0.56,0.35
2019,173,25.33,19.43,30.33,10.54,0.11,41.12,0.57,0.57,0.38
2019,174,23.33,18.69,27.87,11.76,1.09,49.44,0.57,0.56,0.36
2019,175,22.71,16.64,28.55,6.94,0.45,38.94,0.57,0.57,0.38
2019,176,24.72,17.73,30.23,6.87,0.0,33.94,0.57,0.56,0.35
2019,177,22.72,17.97,27.11,8.88,1.91,42.56,0.57,0.56,0.34
2019,178,22.69,16.96,28.15,10.43,0.61,50.44,0.57,0.57,0.41
2019,179,25.2,19.37,30.14,9.9,0.0,40.44,0.57,0.57,0.38
2019,180,26.19,19.51,32.03,7.91,0.12,32.94,0.57,0.56,0.34
2019,181,28.18,22.38,33.7,7.69,0.0,28.75,0.57,0.56,0.32
2019,182,29.32,21.62,35.11,8.08,0.0,28.0,0.56,0.56,0.3
2019,183,29.68,23.19,35.32,7.54,0.0,26.19,0.56,0.56,0.27
2019,184,30.94,24.14,37.4,6.12,0.0,23.0,0.56,0.56,0.26
2019,185,29.28,20.87,35.86,2.54,4.11,19.62,0.56,0.56,0.25
2019,186,24.64,20.08,29.63,8.36,1.78,36.31,0.57,0.57,0.44
2019,187,25.47,18.35,31.23,6.46,0.0,31.56,0.57,0.57,0.4
2019,188,27.01,19.7,32.9,8.54,0.0,33.44,0.57,0.56,0.36
2019,189,28.82,20.55,34.73,7.0,0.13,26.81,0.57,0.56,0.33
2019,190,28.71,23.23,33.4,9.8,0.95,32.75,0.57,0.56,0.33
2019,191,27.76,21.51,33.16,9.36,0.47,33.69,0.57,0.56,0.32
2019,192,24.34,20.53,29.01,9.55,0.86,40.0,0.57,0.56,0.33
2019,193,26.23,19.03,31.37,9.28,0.0,34.94,0.57,0.56,0.32
2019,194,28.29,20.76,34.46,8.82,0.0,31.38,0.56,0.56,0.3
2019,195,25.99,21.07,33.47,9.5,0.0,36.44,0.56,0.56,0.29
2019,196,26.54,21.65,32.02,6.8,0.01,29.81,0.56,0.56,0.27
2019,197,26.69,20.75,31.85,6.72,0.0,29.25,0.56,0.56,0.26
2019,198,27.94,19.8,34.16,6.79,0.0,28.75,0.56,0.56,0.25
2019,199,29.36,22.98,34.98,6.56,0.0,24.69,0.56,0.56,0.24
2019,200,28.54,22.93,33.58,7.83,0.24,27.81,0.56,0.56,0.23
2019,201,25.9,21.39,31.29,9.3,0.95,36.25,0.56,0.56,0.24
2019,202,25.08,19.19,30.35,8.86,0.0,38.06,0.56,0.56,0.26
2019,203,23.85,19.35,28.26,8.77,0.02,39.0,0.56,0.56,0.26
2019,204,27.29,21.34,33.28,6.62,0.0,28.69,0.56,0.56,0.25
2019,205,28.08,19.33,35.45,7.01,0.0,29.19,0.56,0.56,0.23
2019,206,25.01,17.14,33.15,8.58,0.47,37.81,0.56,0.56,0.23
2019,207,24.14,16.53,30.81,5.78,0.76,34.75,0.56,0.56,0.27
2019,208,25.82,19.02,32.39,4.51,0.06,27.19,0.56,0.56,0.26
2019,209,26.22,19.17,32.65,6.48,0.11,30.38,0.56,0.56,0.25
2019,210,28.25,19.51,35.36,4.45,0.0,22.94,0.56,0.56,0.24
2019,211,30.17,22.76,37.19,3.39,0.03,19.19,0.56,0.56,0.23
2019,212,29.12,24.51,35.26,6.89,0.75,25.81,0.56,0.56,0.23
2019,213,28.02,22.28,35.26,7.57,0.02,29.06,0.56,0.56,0.24
2019,214,28.51,21.74,34.77,5.71,0.0,25.44,0.56,0.56,0.23
2019,215,29.38,22.41,36.13,7.0,0.0,25.19,0.56,0.56,0.22
2019,216,29.31,24.56,35.27,7.53,0.0,26.12,0.56,0.55,0.21
2019,217,28.59,23.65,33.61,9.78,0.08,31.81,0.56,0.55,0.21
2019,218,27.33,21.04,31.91,11.34,2.67,38.44,0.56,0.56,0.27
2019,219,29.37,23.55,34.55,10.58,0.03,32.38,0.56,0.56,0.3
2019,220,30.72,25.19,36.39,8.34,0.0,26.25,0.56,0.56,0.28
2019,221,31.23,24.33,37.9,8.08,0.0,24.81,0.56,0.56,0.27
2019,222,29.01,20.09,36.27,4.51,0.07,23.06,0.56,0.56,0.25
2019,223,25.3,19.19,32.31,4.35,0.9,27.12,0.56,0.56,0.27
2019,224,26.18,18.4,32.43,4.73,0.0,25.88,0.56,0.56,0.27
2019,225,29.46,23.31,36.55,3.12,0.0,19.81,0.56,0.56,0.25
2019,226,29.87,22.05,36.63,0.88,0.0,16.06,0.56,0.56,0.24
2019,227,29.08,22.32,36.05,4.83,0.0,22.56,0.56,0.56,0.23
2019,228,25.96,20.33,32.29,7.03,0.0,31.88,0.56,0.56,0.22
2019,229,24.58,19.85,31.2,4.94,0.01,29.38,0.56,0.55,0.22
2019,230,22.51,17.41,28.0,7.1,0.61,38.25,0.56,0.56,0.22
2019,231,21.97,16.51,27.95,4.82,0.17,34.31,0.56,0.56,0.23
2019,232,21.83,17.48,27.21,4.74,0.06,33.75,0.56,0.56,0.23
2019,233,22.46,17.48,26.99,6.98,0.41,38.06,0.56,0.56,0.24
2019,234,22.85,16.95,28.23,7.32,0.58,38.44,0.56,0.56,0.25
2019,235,24.44,16.9,31.26,6.28,0.0,33.94,0.56,0.56,0.25
2019,236,25.37,18.69,32.37,6.37,0.0,31.31,0.56,0.56,0.24
2019,237,24.1,18.24,30.72,7.11,0.16,35.19,0.56,0.56,0.23
2019,238,24.38,17.61,30.06,7.59,1.31,35.5,0.56,0.56,0.27
2019,239,26.24,20.68,31.76,5.23,0.0,27.06,0.56,0.56,0.27
2019,240,27.44,19.7,33.76,3.69,0.0,23.06,0.56,0.56,0.27
2019,241,28.27,22.37,33.9,5.09,0.01,23.38,0.56,0.56,0.25
2019,242,28.98,21.55,35.76,4.48,0.0,22.19,0.56,0.56,0.24
2019,243,28.4,23.09,33.89,4.37,0.01,21.88,0.56,0.56,0.23
2019,244,27.22,22.45,32.38,6.72,0.09,28.19,0.56,0.56,0.23
2019,245,26.54,20.9,33.73,8.07,0.08,32.81,0.56,0.56,0.22
2019,246,25.3,19.53,31.84,8.73,2.57,36.56,0.57,0.56,0.31
2019,247,25.27,17.78,32.51,7.15,0.0,33.44,0.56,0.56,0.3
2019,248,24.57,18.92,32.23,6.11,0.22,32.12,0.56,0.56,0.29
2019,249,22.8,16.19,30.14,4.57,0.0,33.5,0.56,0.56,0.28
2019,250,20.81,16.76,26.55,4.61,0.01,35.62,0.56,0.56,0.27
2019,251,21.01,15.26,27.15,5.14,0.0,36.69,0.56,0.56,0.27
2019,252,22.33,18.1,27.64,6.65,0.06,37.56,0.56,0.56,0.27
2019,253,21.18,14.35,29.54,4.14,0.3,34.75,0.56,0.56,0.26
2019,254,15.44,11.91,19.89,2.79,6.97,43.44,0.57,0.57,0.48
2019,255,15.73,9.01,21.4,3.55,0.0,47.25,0.57,0.57,0.5
2019,256,16.41,9.6,22.34,2.46,0.0,41.31,0.57,0.57,0.46
2019,257,18.65,13.33,24.7,2.43,0.0,36.12,0.57,0.57,0.43
2019,258,18.92,11.8,25.94,1.8,0.0,33.06,0.57,0.57,0.4
2019,259,20.23,14.69,27.15,0.64,0.05,28.38,0.57,0.57,0.38
2019,260,18.8,12.46,25.38,3.27,2.23,37.62,0.57,0.57,0.43
2019,261,18.42,13.4,25.03,4.53,0.09,42.19,0.57,0.57,0.41
2019,262,18.55,13.09,24.87,3.51,0.0,39.44,0.57,0.57,0.39
2019,263,20.01,16.69,25.16,3.04,0.0,33.31,0.57,0.56,0.37
2019,264,21.27,16.28,27.02,3.16,0.0,31.5,0.57,0.56,0.35
2019,265,21.56,17.61,27.48,2.68,0.0,29.81,0.57,0.56,0.34
2019,266,21.28,14.93,28.2,2.35,0.0,30.25,0.57,0.56,0.32
2019,267,22.55,18.44,29.13,1.31,0.0,25.56,0.57,0.56,0.31
2019,268,22.48,16.7,29.39,1.09,0.0,25.38,0.56,0.56,0.3
2019,269,22.72,16.1,29.83,1.68,0.0,26.75,0.56,0.56,0.29
2019,270,23.08,17.23,30.24,-0.11,0.0,22.62,0.56,0.56,0.27
2019,271,23.33,17.66,29.97,-1.24,0.0,20.25,0.56,0.56,0.27
2019,272,22.95,16.55,30.57,-1.49,0.0,20.56,0.56,0.56,0.26
2019,273,21.76,13.65,29.19,1.44,0.01,27.69,0.56,0.56,0.25
2019,274,15.65,11.36,22.12,0.29,0.36,36.75,0.56,0.56,0.26
2019,275,13.6,9.92,19.15,-0.85,0.0,37.69,0.56,0.56,0.26
2019,276,13.5,9.04,19.78,-3.56,0.01,31.25,0.56,0.56,0.26
2019,277,14.43,8.41,21.53,-3.49,0.06,29.25,0.56,0.56,0.25
2019,278,14.58,9.39,19.63,-2.52,0.03,31.12,0.56,0.56,0.25
2019,279,15.08,9.8,20.06,-0.88,0.03,33.88,0.56,0.56,0.25
2019,280,15.73,9.18,21.98,-0.13,0.0,34.88,0.56,0.56,0.24
2019,281,16.85,12.14,22.04,3.73,0.05,41.94,0.56,0.56,0.24
2019,282,15.69,12.43,20.15,3.25,0.22,43.94,0.56,0.56,0.24
2019,283,16.05,11.15,21.16,3.37,0.55,43.62,0.56,0.56,0.25
2019,284,14.62,11.57,18.44,3.65,1.3,48.44,0.57,0.56,0.31
2019,285,14.56,9.9,19.98,2.61,0.0,45.75,0.57,0.56,0.31
2019,286,12.76,8.8,18.47,1.26,0.0,47.06,0.57,0.56,0.31
2019,287,12.26,8.34,17.33,0.78,0.0,46.44,0.56,0.56,0.3
2019,288,12.4,8.54,17.65,2.19,0.22,51.62,0.56,0.56,0.3
2019,289,12.5,6.38,18.4,0.44,0.04,46.5,0.57,0.56,0.3
2019,290,13.26,8.83,19.19,0.24,0.0,42.0,0.56,0.56,0.3
2019,291,11.48,3.43,18.81,-1.27,0.53,42.06,0.57,0.56,0.3
2019,292,8.61,1.7,15.31,-9.63,0.0,27.38,0.57,0.56,0.31
2019,293,9.78,5.19,16.32,-6.77,0.0,30.81,0.57,0.56,0.31
2019,294,9.37,5.01,15.96,-4.56,0.0,38.06,0.56,0.56,0.3
2019,295,5.02,0.13,9.83,-6.41,0.03,43.62,0.56,0.56,0.3
2019,296,3.64,-1.75,10.4,-14.63,0.0,24.25,0.56,0.56,0.3
2019,297,3.98,0.39,9.6,-11.99,0.0,29.25,0.56,0.56,0.3
2019,298,4.87,-0.93,11.33,-8.85,0.0,36.38,0.56,0.56,0.29
2019,299,6.43,2.32,12.04,-6.21,0.0,40.12,0.56,0.56,0.29
2019,300,7.94,3.27,14.55,-6.57,0.0,35.88,0.56,0.56,0.29
2019,301,7.4,1.96,13.33,-6.17,0.0,37.81,0.56,0.56,0.29
2019,302,10.0,4.87,16.48,-6.67,0.0,31.0,0.56,0.56,0.28
2019,303,8.23,4.41,13.74,-6.22,0.0,35.56,0.56,0.56,0.28
2019,304,7.33,2.76,13.98,-6.23,0.0,38.44,0.56,0.56,0.28
2019,305,8.96,4.81,15.18,-5.87,0.0,34.62,0.56,0.56,0.27
2019,306,9.87,4.05,17.05,-5.63,0.0,34.38,0.56,0.56,0.27
2019,307,9.35,4.18,15.96,-4.47,0.0,37.81,0.56,0.56,0.27
2019,308,9.2,5.97,14.36,-5.62,0.0,34.81,0.56,0.56,0.27
2019,309,9.51,4.72,16.3,-5.81,0.0,34.12,0.56,0.56,0.27
2019,310,7.43,3.36,13.48,-3.97,0.0,45.38,0.56,0.56,0.27
2019,311,7.41,4.81,11.57,-4.86,0.11,41.31,0.56,0.56,0.27
2019,312,4.43,-0.35,10.54,-7.08,0.26,45.44,0.56,0.56,0.27
2019,313,4.55,0.02,11.2,-6.6,0.12,44.31,0.56,0.56,0.28
2019,314,3.93,-0.88,10.15,-4.64,0.07,55.88,0.56,0.56,0.28
2019,315,2.84,-0.65,8.26,-4.32,1.3,60.69,0.56,0.56,0.29
2019,316,1.37,-1.55,6.08,-3.92,3.25,69.06,0.57,0.56,0.36
2019,317,0.57,-3.0,6.98,-6.06,0.0,64.12,0.57,0.57,0.41
2019,318,1.27,-2.28,7.61,-8.33,0.0,49.69,0.57,0.57,0.43
2019,319,2.98,-0.79,7.93,-9.77,0.01,37.75,0.57,0.57,0.43
2019,320,-2.05,-5.37,2.66,-13.44,0.35,40.56,0.57,0.57,0.45
2019,321,-1.54,-5.52,3.12,-14.81,1.22,34.12,0.57,0.57,0.45
2019,322,-0.7,-3.07,4.16,-11.92,0.0,41.06,0.57,0.57,0.45
2019,323,0.01,-2.89,4.39,-12.63,0.0,36.5,0.57,0.57,0.45
2019,324,-0.02,-2.45,4.67,-11.76,0.0,39.81,0.57,0.57,0.45
2019,325,-1.02,-4.23,3.38,-10.58,0.0,48.0,0.57,0.57,0.45
2019,326,-2.13,-5.02,2.75,-11.58,0.28,47.31,0.57,0.57,0.45
2019,327,-2.63,-6.48,2.55,-14.25,0.01,38.81,0.57,0.57,0.45
2019,328,-3.95,-8.23,1.55,-13.42,0.0,46.06,0.57,0.57,0.44
2019,329,-3.07,-6.06,0.55,-9.07,0.0,62.81,0.57,0.57,0.44
